time_s,gps_x,gps_y,est_x,est_y,heading_deg,cmd_robot
517.443,NaN,NaN,1.785,0.000,0.00,stop
517.493,NaN,NaN,1.785,0.000,0.00,stop
517.543,NaN,NaN,1.785,0.000,0.00,stop
517.593,NaN,NaN,1.785,0.000,0.00,stop
517.643,NaN,NaN,1.785,0.000,0.00,stop
517.693,NaN,NaN,1.785,0.000,0.00,stop
517.743,NaN,NaN,1.785,0.000,0.00,stop
517.793,NaN,NaN,1.785,0.000,0.00,stop
517.843,NaN,NaN,1.785,0.000,0.00,stop
517.893,NaN,NaN,1.785,0.000,0.00,stop
517.943,NaN,NaN,1.785,0.000,0.00,stop
517.993,NaN,NaN,1.785,0.000,0.00,stop
518.043,NaN,NaN,1.785,0.000,0.00,stop
518.093,NaN,NaN,1.785,0.000,0.00,stop
518.143,NaN,NaN,1.785,0.000,0.00,stop
518.193,NaN,NaN,1.785,0.000,0.00,stop
518.243,NaN,NaN,1.785,0.000,0.00,stop
518.293,NaN,NaN,1.785,0.000,0.00,stop
518.343,NaN,NaN,1.785,0.000,0.00,stop
518.393,NaN,NaN,1.785,0.000,0.00,stop
518.443,NaN,NaN,1.785,0.000,0.00,stop
518.493,NaN,NaN,1.785,0.000,0.00,stop
518.543,NaN,NaN,1.785,0.000,0.00,stop
518.593,NaN,NaN,1.785,0.000,0.00,stop
518.643,NaN,NaN,1.785,0.000,0.00,stop
518.693,NaN,NaN,1.785,0.000,0.00,stop
518.743,NaN,NaN,1.785,0.000,0.00,stop
518.793,NaN,NaN,1.785,0.000,0.00,stop
518.843,NaN,NaN,1.785,0.000,0.00,stop
518.893,NaN,NaN,1.785,0.000,0.00,stop
518.943,NaN,NaN,1.785,0.000,0.00,stop
518.993,NaN,NaN,1.785,0.000,0.00,stop
519.043,NaN,NaN,1.785,0.000,0.00,stop
519.093,NaN,NaN,1.785,0.000,0.00,stop
519.143,NaN,NaN,1.785,0.000,0.00,stop
519.193,NaN,NaN,1.785,0.000,0.00,stop
519.243,NaN,NaN,1.785,0.000,0.00,stop
519.293,NaN,NaN,1.785,0.000,0.00,stop
519.343,NaN,NaN,1.785,0.000,0.00,stop
519.393,NaN,NaN,1.785,0.000,0.00,stop
519.443,NaN,NaN,1.785,0.000,0.00,stop
519.493,NaN,NaN,1.785,0.000,0.00,stop
519.543,NaN,NaN,1.785,0.000,0.00,stop
519.593,NaN,NaN,1.785,0.000,0.00,stop
519.643,NaN,NaN,1.785,0.000,0.00,stop
519.693,NaN,NaN,1.785,0.000,0.00,stop
519.743,NaN,NaN,1.785,0.000,0.00,stop
519.793,NaN,NaN,1.785,0.000,0.00,stop
519.843,NaN,NaN,1.785,0.000,0.00,stop
519.893,NaN,NaN,1.785,0.000,0.00,stop
519.943,NaN,NaN,1.785,0.000,0.00,stop
519.993,NaN,NaN,1.785,0.000,0.00,stop
520.043,NaN,NaN,1.785,0.000,0.00,stop
520.093,NaN,NaN,1.785,0.000,0.00,stop
520.143,NaN,NaN,1.785,0.000,0.00,stop
520.193,NaN,NaN,1.785,0.000,0.00,stop
520.243,NaN,NaN,1.785,0.000,0.00,stop
520.293,NaN,NaN,1.785,0.000,0.00,stop
520.343,NaN,NaN,1.785,0.000,0.00,stop
520.393,NaN,NaN,1.785,0.000,0.00,stop
520.443,NaN,NaN,1.785,0.000,0.00,stop
520.493,NaN,NaN,1.785,0.000,0.00,stop
520.543,NaN,NaN,1.785,0.000,0.00,stop
520.593,NaN,NaN,1.785,0.000,0.00,stop
520.643,NaN,NaN,1.785,0.000,0.00,stop
520.693,NaN,NaN,1.785,0.000,0.00,stop
520.743,NaN,NaN,1.785,0.000,0.00,stop
520.793,NaN,NaN,1.785,0.000,0.00,stop
520.843,NaN,NaN,1.785,0.000,0.00,stop
520.893,NaN,NaN,1.785,0.000,0.00,stop
520.943,NaN,NaN,1.785,0.000,0.00,stop
520.993,NaN,NaN,1.785,0.000,0.00,stop
521.043,NaN,NaN,1.785,0.000,0.00,stop
521.093,NaN,NaN,1.785,0.000,0.00,stop
521.143,NaN,NaN,1.785,0.000,0.00,stop
521.193,NaN,NaN,1.785,0.000,0.00,stop
521.243,NaN,NaN,1.785,0.000,0.00,stop
521.293,NaN,NaN,1.785,0.000,0.00,stop
521.343,NaN,NaN,1.785,0.000,0.00,stop
521.393,NaN,NaN,1.785,0.000,0.00,stop
521.443,NaN,NaN,1.785,0.000,0.00,stop
521.493,NaN,NaN,1.785,0.000,0.00,stop
521.543,NaN,NaN,1.785,0.000,0.00,stop
521.593,NaN,NaN,1.785,0.000,0.00,stop
521.643,NaN,NaN,1.785,0.000,0.00,stop
521.693,NaN,NaN,1.785,0.000,0.00,stop
521.743,NaN,NaN,1.785,0.000,0.00,stop
521.793,NaN,NaN,1.785,0.000,0.00,stop
521.843,NaN,NaN,1.785,0.000,0.00,stop
521.893,NaN,NaN,1.785,0.000,0.00,stop
521.943,NaN,NaN,1.785,0.000,0.00,stop
521.993,NaN,NaN,1.785,0.000,0.00,stop
522.043,NaN,NaN,1.785,0.000,0.00,stop
522.093,NaN,NaN,1.785,0.000,0.00,stop
522.143,NaN,NaN,1.785,0.000,0.00,stop
522.193,NaN,NaN,1.785,0.000,0.00,stop
522.243,NaN,NaN,1.785,0.000,0.00,stop
522.293,NaN,NaN,1.785,0.000,0.00,stop
522.343,NaN,NaN,1.785,0.000,0.00,stop
522.393,NaN,NaN,1.785,0.000,0.00,stop
522.443,NaN,NaN,1.785,0.000,0.00,stop
522.493,NaN,NaN,1.785,0.000,0.00,stop
522.543,NaN,NaN,1.785,0.000,0.00,stop
522.593,NaN,NaN,1.785,0.000,0.00,stop
522.643,NaN,NaN,1.785,0.000,0.00,stop
522.693,NaN,NaN,1.785,0.000,0.00,stop
522.743,NaN,NaN,1.785,0.000,0.00,stop
522.793,NaN,NaN,1.785,0.000,0.00,stop
522.843,NaN,NaN,1.785,0.000,0.00,stop
522.893,NaN,NaN,1.785,0.000,0.00,stop
522.943,NaN,NaN,1.785,0.000,0.00,stop
522.993,NaN,NaN,1.785,0.000,0.00,stop
523.043,NaN,NaN,1.785,0.000,0.00,stop
523.093,NaN,NaN,1.785,0.000,0.00,stop
523.143,NaN,NaN,1.785,0.000,0.00,stop
523.193,NaN,NaN,1.785,0.000,0.00,stop
523.243,NaN,NaN,1.785,0.000,0.00,stop
523.293,NaN,NaN,1.785,0.000,0.00,stop
523.343,NaN,NaN,1.785,0.000,0.00,stop
523.393,NaN,NaN,1.785,0.000,0.00,stop
523.443,NaN,NaN,1.785,0.000,0.00,stop
523.493,NaN,NaN,1.785,0.000,0.00,stop
523.543,NaN,NaN,1.785,0.000,0.00,stop
523.593,NaN,NaN,1.785,0.000,0.00,stop
523.643,NaN,NaN,1.785,0.000,0.00,stop
523.693,NaN,NaN,1.785,0.000,0.00,stop
523.743,NaN,NaN,1.785,0.000,0.00,stop
523.793,NaN,NaN,1.785,0.000,0.00,stop
523.843,NaN,NaN,1.785,0.000,0.00,stop
523.893,NaN,NaN,1.785,0.000,0.00,stop
523.943,NaN,NaN,1.785,0.000,0.00,stop
523.993,NaN,NaN,1.785,0.000,0.00,stop
524.043,NaN,NaN,1.785,0.000,0.00,stop
524.093,NaN,NaN,1.785,0.000,0.00,stop
524.143,NaN,NaN,1.785,0.000,0.00,stop
524.193,NaN,NaN,1.785,0.000,0.00,stop
524.243,NaN,NaN,1.785,0.000,0.00,stop
524.293,NaN,NaN,1.785,0.000,0.00,stop
524.343,NaN,NaN,1.785,0.000,0.00,stop
524.393,NaN,NaN,1.785,0.000,0.00,stop
524.443,NaN,NaN,1.785,0.000,0.00,stop
524.493,NaN,NaN,1.785,0.000,0.00,stop
524.543,NaN,NaN,1.785,0.000,0.00,stop
524.593,NaN,NaN,1.785,0.000,0.00,stop
524.643,NaN,NaN,1.785,0.000,0.00,stop
524.693,NaN,NaN,1.785,0.000,0.00,stop
524.743,NaN,NaN,1.785,0.000,0.00,stop
524.793,NaN,NaN,1.785,0.000,0.00,stop
524.843,NaN,NaN,1.785,0.000,0.00,stop
524.893,NaN,NaN,1.785,0.000,0.00,stop
524.943,NaN,NaN,1.785,0.000,0.00,stop
524.993,NaN,NaN,1.785,0.000,0.00,stop
525.043,NaN,NaN,1.785,0.000,0.00,stop
525.093,NaN,NaN,1.785,0.000,0.00,stop
525.143,NaN,NaN,1.785,0.000,0.00,stop
525.193,NaN,NaN,1.785,0.000,0.00,stop
525.243,NaN,NaN,1.785,0.000,0.00,stop
525.293,NaN,NaN,1.785,0.000,0.00,stop
525.343,NaN,NaN,1.785,0.000,0.00,stop
525.393,NaN,NaN,1.785,0.000,0.00,stop
525.443,NaN,NaN,1.785,0.000,0.00,stop
525.493,NaN,NaN,1.785,0.000,0.00,stop
525.543,NaN,NaN,1.785,0.000,0.00,stop
525.593,NaN,NaN,1.785,0.000,0.00,stop
525.643,NaN,NaN,1.785,0.000,0.00,stop
525.693,NaN,NaN,1.785,0.000,0.00,stop
525.743,NaN,NaN,1.785,0.000,0.00,stop
525.793,NaN,NaN,1.785,0.000,0.00,stop
525.843,NaN,NaN,1.785,0.000,0.00,stop
525.893,NaN,NaN,1.785,0.000,0.00,stop
525.943,NaN,NaN,1.785,0.000,0.00,stop
525.993,NaN,NaN,1.785,0.000,0.00,stop
526.043,NaN,NaN,1.785,0.000,0.00,stop
526.093,NaN,NaN,1.785,0.000,0.00,stop
526.143,NaN,NaN,1.785,0.000,0.00,stop
526.193,NaN,NaN,1.785,0.000,0.00,stop
526.243,NaN,NaN,1.785,0.000,0.00,stop
526.293,NaN,NaN,1.785,0.000,0.00,stop
526.343,NaN,NaN,1.785,0.000,0.00,stop
526.393,NaN,NaN,1.785,0.000,0.00,stop
526.443,NaN,NaN,1.785,0.000,0.00,stop
526.493,NaN,NaN,1.785,0.000,0.00,stop
526.543,NaN,NaN,1.785,0.000,0.00,stop
526.593,NaN,NaN,1.785,0.000,0.00,stop
526.643,NaN,NaN,1.785,0.000,0.00,stop
526.693,NaN,NaN,1.785,0.000,0.00,stop
526.743,NaN,NaN,1.785,0.000,0.00,stop
526.793,NaN,NaN,1.785,0.000,0.00,stop
526.843,NaN,NaN,1.785,0.000,0.00,stop
526.893,NaN,NaN,1.785,0.000,0.00,stop
526.943,NaN,NaN,1.785,0.000,0.00,stop
526.993,NaN,NaN,1.785,0.000,0.00,stop
527.043,NaN,NaN,1.785,0.000,0.00,stop
527.093,NaN,NaN,1.785,0.000,0.00,stop
527.143,NaN,NaN,1.785,0.000,0.00,stop
527.193,NaN,NaN,1.785,0.000,0.00,stop
527.243,NaN,NaN,1.785,0.000,0.00,stop
527.293,NaN,NaN,1.785,0.000,0.00,stop
527.343,NaN,NaN,1.785,0.000,0.00,stop
527.393,NaN,NaN,1.785,0.000,0.00,stop
527.443,NaN,NaN,1.785,0.000,0.00,stop
527.493,NaN,NaN,1.785,0.000,0.00,stop
527.543,NaN,NaN,1.785,0.000,0.00,stop
527.593,NaN,NaN,1.785,0.000,0.00,stop
527.643,NaN,NaN,1.785,0.000,0.00,stop
527.693,NaN,NaN,1.785,0.000,0.00,stop
527.743,NaN,NaN,1.785,0.000,0.00,stop
527.793,NaN,NaN,1.785,0.000,0.00,stop
527.843,NaN,NaN,1.785,0.000,0.00,stop
527.893,NaN,NaN,1.785,0.000,0.00,stop
527.943,NaN,NaN,1.785,0.000,0.00,stop
527.993,NaN,NaN,1.785,0.000,0.00,stop
528.043,NaN,NaN,1.785,0.000,0.00,stop
528.093,NaN,NaN,1.785,0.000,0.00,stop
528.143,NaN,NaN,1.785,0.000,0.00,stop
528.193,NaN,NaN,1.785,0.000,0.00,stop
528.243,NaN,NaN,1.785,0.000,0.00,stop
528.293,NaN,NaN,1.785,0.000,0.00,stop
528.343,NaN,NaN,1.785,0.000,0.00,stop
528.393,NaN,NaN,1.785,0.000,0.00,stop
528.443,NaN,NaN,1.785,0.000,0.00,stop
528.493,NaN,NaN,1.785,0.000,0.00,stop
528.543,NaN,NaN,1.785,0.000,0.00,stop
528.593,NaN,NaN,1.785,0.000,0.00,stop
528.643,NaN,NaN,1.785,0.000,0.00,stop
528.693,NaN,NaN,1.785,0.000,0.00,stop
528.743,NaN,NaN,1.785,0.000,0.00,stop
528.793,NaN,NaN,1.785,0.000,0.00,stop
528.843,NaN,NaN,1.785,0.000,0.00,stop
528.893,NaN,NaN,1.785,0.000,0.00,stop
528.943,NaN,NaN,1.785,0.000,0.00,stop
528.993,NaN,NaN,1.785,0.000,0.00,stop
529.043,NaN,NaN,1.785,0.000,0.00,stop
529.093,NaN,NaN,1.785,0.000,0.00,stop
529.143,NaN,NaN,1.785,0.000,0.00,stop
529.193,NaN,NaN,1.785,0.000,0.00,stop
529.243,NaN,NaN,1.785,0.000,0.00,stop
529.293,NaN,NaN,1.785,0.000,0.00,stop
529.343,NaN,NaN,1.785,0.000,0.00,stop
529.393,NaN,NaN,1.785,0.000,0.00,stop
529.443,NaN,NaN,1.785,0.000,0.00,stop
529.493,NaN,NaN,1.785,0.000,0.00,stop
529.543,NaN,NaN,1.785,0.000,0.00,stop
529.593,NaN,NaN,1.785,0.000,0.00,stop
529.643,NaN,NaN,1.785,0.000,0.00,stop
529.693,NaN,NaN,1.785,0.000,0.00,stop
529.743,NaN,NaN,1.785,0.000,0.00,stop
529.793,NaN,NaN,1.785,0.000,0.00,stop
529.843,NaN,NaN,1.785,0.000,0.00,stop
529.893,NaN,NaN,1.785,0.000,0.00,stop
529.943,NaN,NaN,1.785,0.000,0.00,stop
529.993,NaN,NaN,1.785,0.000,0.00,stop
530.043,NaN,NaN,1.785,0.000,0.00,stop
530.093,NaN,NaN,1.785,0.000,0.00,stop
530.143,NaN,NaN,1.785,0.000,0.00,stop
530.193,NaN,NaN,1.785,0.000,0.00,stop
530.243,NaN,NaN,1.785,0.000,0.00,stop
530.293,NaN,NaN,1.785,0.000,0.00,stop
530.343,NaN,NaN,1.785,0.000,0.00,stop
530.393,NaN,NaN,1.785,0.000,0.00,stop
530.443,NaN,NaN,1.785,0.000,0.00,stop
530.493,NaN,NaN,1.785,0.000,0.00,stop
530.543,NaN,NaN,1.785,0.000,0.00,stop
530.593,NaN,NaN,1.785,0.000,0.00,stop
530.643,NaN,NaN,1.785,0.000,0.00,stop
530.693,NaN,NaN,1.785,0.000,0.00,stop
530.743,NaN,NaN,1.785,0.000,0.00,stop
530.793,NaN,NaN,1.785,0.000,0.00,stop
530.843,NaN,NaN,1.785,0.000,0.00,stop
530.893,NaN,NaN,1.785,0.000,0.00,stop
530.943,NaN,NaN,1.785,0.000,0.00,stop
530.993,NaN,NaN,1.785,0.000,0.00,stop
531.043,NaN,NaN,1.785,0.000,0.00,stop
531.093,NaN,NaN,1.785,0.000,0.00,stop
531.143,NaN,NaN,1.785,0.000,0.00,stop
531.193,NaN,NaN,1.785,0.000,0.00,stop
531.243,NaN,NaN,1.785,0.000,0.00,stop
531.293,NaN,NaN,1.785,0.000,0.00,stop
531.343,NaN,NaN,1.785,0.000,0.00,stop
531.393,NaN,NaN,1.785,0.000,0.00,stop
531.443,NaN,NaN,1.785,0.000,0.00,stop
531.493,NaN,NaN,1.785,0.000,0.00,stop
531.543,NaN,NaN,1.785,0.000,0.00,stop
531.593,NaN,NaN,1.785,0.000,0.00,stop
531.643,NaN,NaN,1.785,0.000,0.00,stop
531.693,NaN,NaN,1.785,0.000,0.00,stop
531.743,NaN,NaN,1.785,0.000,0.00,stop
531.793,NaN,NaN,1.785,0.000,0.00,stop
531.843,NaN,NaN,1.785,0.000,0.00,stop
531.893,NaN,NaN,1.785,0.000,0.00,stop
531.943,NaN,NaN,1.785,0.000,0.00,stop
531.993,NaN,NaN,1.785,0.000,0.00,stop
532.043,NaN,NaN,1.785,0.000,0.00,stop
532.093,NaN,NaN,1.785,0.000,0.00,stop
532.143,NaN,NaN,1.785,0.000,0.00,stop
532.193,NaN,NaN,1.785,0.000,0.00,stop
532.243,NaN,NaN,1.785,0.000,0.00,stop
532.293,NaN,NaN,1.785,0.000,0.00,stop
532.343,NaN,NaN,1.785,0.000,0.00,stop
532.393,NaN,NaN,1.785,0.000,0.00,stop
532.443,NaN,NaN,1.785,0.000,0.00,stop
532.493,NaN,NaN,1.785,0.000,0.00,stop
532.543,NaN,NaN,1.785,0.000,0.00,stop
532.593,NaN,NaN,1.785,0.000,0.00,stop
532.643,NaN,NaN,1.785,0.000,0.00,stop
532.693,NaN,NaN,1.785,0.000,0.00,stop
532.743,NaN,NaN,1.785,0.000,0.00,stop
532.793,NaN,NaN,1.785,0.000,0.00,stop
532.843,NaN,NaN,1.785,0.000,0.00,stop
532.893,NaN,NaN,1.785,0.000,0.00,stop
532.943,NaN,NaN,1.785,0.000,0.00,stop
532.993,NaN,NaN,1.785,0.000,0.00,stop
533.043,NaN,NaN,1.785,0.000,0.00,stop
533.093,NaN,NaN,1.785,0.000,0.00,stop
533.143,NaN,NaN,1.785,0.000,0.00,stop
533.193,NaN,NaN,1.785,0.000,0.00,stop
533.243,NaN,NaN,1.785,0.000,0.00,stop
533.293,NaN,NaN,1.785,0.000,0.00,stop
533.343,NaN,NaN,1.785,0.000,0.00,stop
533.393,NaN,NaN,1.785,0.000,0.00,stop
533.443,NaN,NaN,1.785,0.000,0.00,stop
533.493,NaN,NaN,1.785,0.000,0.00,stop
533.543,NaN,NaN,1.785,0.000,0.00,stop
533.593,NaN,NaN,1.785,0.000,0.00,stop
533.643,NaN,NaN,1.785,0.000,0.00,stop
533.693,NaN,NaN,1.785,0.000,0.00,stop
533.743,NaN,NaN,1.785,0.000,0.00,stop
533.793,NaN,NaN,1.785,0.000,0.00,stop
533.843,NaN,NaN,1.785,0.000,0.00,stop
533.893,NaN,NaN,1.785,0.000,0.00,stop
533.943,NaN,NaN,1.785,0.000,0.00,stop
533.993,NaN,NaN,1.785,0.000,0.00,stop
534.043,NaN,NaN,1.785,0.000,0.00,stop
534.093,NaN,NaN,1.785,0.000,0.00,stop
534.143,NaN,NaN,1.785,0.000,0.00,stop
534.193,NaN,NaN,1.785,0.000,0.00,stop
534.243,NaN,NaN,1.785,0.000,0.00,stop
534.293,NaN,NaN,1.785,0.000,0.00,stop
534.343,NaN,NaN,1.785,0.000,0.00,stop
534.393,NaN,NaN,1.785,0.000,0.00,stop
534.443,NaN,NaN,1.785,0.000,0.00,stop
534.493,NaN,NaN,1.785,0.000,0.00,stop
534.543,NaN,NaN,1.785,0.000,0.00,stop
534.593,NaN,NaN,1.785,0.000,0.00,stop
534.643,NaN,NaN,1.785,0.000,0.00,stop
534.693,NaN,NaN,1.785,0.000,0.00,stop
534.743,NaN,NaN,1.785,0.000,0.00,stop
534.793,NaN,NaN,1.785,0.000,0.00,stop
534.843,NaN,NaN,1.785,0.000,0.00,stop
534.893,NaN,NaN,1.785,0.000,0.00,stop
534.943,NaN,NaN,1.785,0.000,0.00,stop
534.993,NaN,NaN,1.785,0.000,0.00,stop
535.043,NaN,NaN,1.785,0.000,0.00,stop
535.093,NaN,NaN,1.785,0.000,0.00,stop
535.143,NaN,NaN,1.785,0.000,0.00,stop
535.193,NaN,NaN,1.785,0.000,0.00,stop
535.243,NaN,NaN,1.785,0.000,0.00,stop
535.293,NaN,NaN,1.785,0.000,0.00,stop
535.343,NaN,NaN,1.785,0.000,0.00,stop
535.393,NaN,NaN,1.785,0.000,0.00,stop
535.443,NaN,NaN,1.785,0.000,0.00,stop
535.493,NaN,NaN,1.785,0.000,0.00,stop
535.543,NaN,NaN,1.785,0.000,0.00,stop
535.593,NaN,NaN,1.785,0.000,0.00,stop
535.643,NaN,NaN,1.785,0.000,0.00,stop
535.693,NaN,NaN,1.785,0.000,0.00,stop
535.743,NaN,NaN,1.785,0.000,0.00,stop
535.793,NaN,NaN,1.785,0.000,0.00,stop
535.843,NaN,NaN,1.785,0.000,0.00,stop
535.893,NaN,NaN,1.785,0.000,0.00,stop
535.943,NaN,NaN,1.785,0.000,0.00,stop
535.993,NaN,NaN,1.785,0.000,0.00,stop
536.043,NaN,NaN,1.785,0.000,0.00,stop
536.093,NaN,NaN,1.785,0.000,0.00,stop
536.143,NaN,NaN,1.785,0.000,0.00,stop
536.193,NaN,NaN,1.785,0.000,0.00,stop
536.243,NaN,NaN,1.785,0.000,0.00,stop
536.293,NaN,NaN,1.785,0.000,0.00,stop
536.343,NaN,NaN,1.785,0.000,0.00,stop
536.393,NaN,NaN,1.785,0.000,0.00,stop
536.443,NaN,NaN,1.785,0.000,0.00,stop
536.493,NaN,NaN,1.785,0.000,0.00,stop
536.543,NaN,NaN,1.785,0.000,0.00,stop
536.593,NaN,NaN,1.785,0.000,0.00,stop
536.643,NaN,NaN,1.785,0.000,0.00,stop
536.693,NaN,NaN,1.785,0.000,0.00,stop
536.743,NaN,NaN,1.785,0.000,0.00,stop
536.793,NaN,NaN,1.785,0.000,0.00,stop
536.843,NaN,NaN,1.785,0.000,0.00,stop
536.893,NaN,NaN,1.785,0.000,0.00,stop
536.943,NaN,NaN,1.785,0.000,0.00,stop
536.993,NaN,NaN,1.785,0.000,0.00,stop
537.043,NaN,NaN,1.785,0.000,0.00,stop
537.093,NaN,NaN,1.785,0.000,0.00,stop
537.143,NaN,NaN,1.785,0.000,0.00,stop
537.193,NaN,NaN,1.785,0.000,0.00,stop
537.243,NaN,NaN,1.785,0.000,0.00,stop
537.293,NaN,NaN,1.785,0.000,0.00,stop
537.343,NaN,NaN,1.785,0.000,0.00,stop
537.393,NaN,NaN,1.785,0.000,0.00,stop
537.443,NaN,NaN,1.785,0.000,0.00,stop
537.493,NaN,NaN,1.785,0.000,0.00,stop
537.543,NaN,NaN,1.785,0.000,0.00,stop
537.593,NaN,NaN,1.785,0.000,0.00,stop
537.643,NaN,NaN,1.785,0.000,0.00,stop
537.693,NaN,NaN,1.785,0.000,0.00,stop
537.743,NaN,NaN,1.785,0.000,0.00,stop
537.793,NaN,NaN,1.785,0.000,0.00,stop
537.843,NaN,NaN,1.785,0.000,0.00,stop
537.893,NaN,NaN,1.785,0.000,0.00,stop
537.943,NaN,NaN,1.785,0.000,0.00,stop
537.993,NaN,NaN,1.785,0.000,0.00,stop
538.043,NaN,NaN,1.785,0.000,0.00,stop
538.093,NaN,NaN,1.785,0.000,0.00,stop
538.143,NaN,NaN,1.785,0.000,0.00,stop
538.193,NaN,NaN,1.785,0.000,0.00,stop
538.243,NaN,NaN,1.785,0.000,0.00,stop
538.293,NaN,NaN,1.785,0.000,0.00,stop
538.343,NaN,NaN,1.785,0.000,0.00,stop
538.393,NaN,NaN,1.785,0.000,0.00,stop
538.443,NaN,NaN,1.785,0.000,0.00,stop
538.493,NaN,NaN,1.785,0.000,0.00,stop
538.543,NaN,NaN,1.785,0.000,0.00,stop
538.593,NaN,NaN,1.785,0.000,0.00,stop
538.643,NaN,NaN,1.785,0.000,0.00,stop
538.693,NaN,NaN,1.785,0.000,0.00,stop
538.743,NaN,NaN,1.785,0.000,0.00,stop
538.793,NaN,NaN,1.785,0.000,0.00,stop
538.843,NaN,NaN,1.785,0.000,0.00,stop
538.893,NaN,NaN,1.785,0.000,0.00,stop
538.943,NaN,NaN,1.785,0.000,0.00,stop
538.993,NaN,NaN,1.785,0.000,0.00,stop
539.043,NaN,NaN,1.785,0.000,0.00,stop
539.093,NaN,NaN,1.785,0.000,0.00,stop
539.143,NaN,NaN,1.785,0.000,0.00,stop
539.193,NaN,NaN,1.785,0.000,0.00,stop
539.243,NaN,NaN,1.785,0.000,0.00,stop
539.293,NaN,NaN,1.785,0.000,0.00,stop
539.343,NaN,NaN,1.785,0.000,0.00,stop
539.393,NaN,NaN,1.785,0.000,0.00,stop
539.443,NaN,NaN,1.785,0.000,0.00,stop
539.493,NaN,NaN,1.785,0.000,0.00,stop
539.543,NaN,NaN,1.785,0.000,0.00,stop
539.593,NaN,NaN,1.785,0.000,0.00,stop
539.643,NaN,NaN,1.785,0.000,0.00,stop
539.693,NaN,NaN,1.785,0.000,0.00,stop
539.743,NaN,NaN,1.785,0.000,0.00,stop
539.793,NaN,NaN,1.785,0.000,0.00,stop
539.843,NaN,NaN,1.785,0.000,0.00,stop
539.893,NaN,NaN,1.785,0.000,0.00,stop
539.943,NaN,NaN,1.785,0.000,0.00,stop
539.993,NaN,NaN,1.785,0.000,0.00,stop
540.043,NaN,NaN,1.785,0.000,0.00,stop
540.093,NaN,NaN,1.785,0.000,0.00,stop
540.143,NaN,NaN,1.785,0.000,0.00,stop
540.193,NaN,NaN,1.785,0.000,0.00,stop
540.243,NaN,NaN,1.785,0.000,0.00,stop
540.293,NaN,NaN,1.785,0.000,0.00,stop
540.343,NaN,NaN,1.785,0.000,0.00,stop
540.393,NaN,NaN,1.785,0.000,0.00,stop
540.443,NaN,NaN,1.785,0.000,0.00,stop
540.493,NaN,NaN,1.785,0.000,0.00,stop
540.543,NaN,NaN,1.785,0.000,0.00,stop
540.593,NaN,NaN,1.785,0.000,0.00,stop
540.643,NaN,NaN,1.785,0.000,0.00,stop
540.693,NaN,NaN,1.785,0.000,0.00,stop
540.743,NaN,NaN,1.785,0.000,0.00,stop
540.793,NaN,NaN,1.785,0.000,0.00,stop
540.843,NaN,NaN,1.785,0.000,0.00,stop
540.893,NaN,NaN,1.785,0.000,0.00,stop
540.943,NaN,NaN,1.785,0.000,0.00,stop
540.993,NaN,NaN,1.785,0.000,0.00,stop
541.043,NaN,NaN,1.785,0.000,0.00,stop
541.093,NaN,NaN,1.785,0.000,0.00,stop
541.143,NaN,NaN,1.785,0.000,0.00,stop
541.193,NaN,NaN,1.785,0.000,0.00,stop
541.243,NaN,NaN,1.785,0.000,0.00,stop
541.293,NaN,NaN,1.785,0.000,0.00,stop
541.343,NaN,NaN,1.785,0.000,0.00,stop
541.393,NaN,NaN,1.785,0.000,0.00,stop
541.443,NaN,NaN,1.785,0.000,0.00,stop
541.493,NaN,NaN,1.785,0.000,0.00,stop
541.543,NaN,NaN,1.785,0.000,0.00,stop
541.593,NaN,NaN,1.785,0.000,0.00,stop
541.643,NaN,NaN,1.785,0.000,0.00,stop
541.693,NaN,NaN,1.785,0.000,0.00,stop
541.743,NaN,NaN,1.785,0.000,0.00,stop
541.793,NaN,NaN,1.785,0.000,0.00,stop
541.843,NaN,NaN,1.785,0.000,0.00,stop
541.893,NaN,NaN,1.785,0.000,0.00,stop
541.943,NaN,NaN,1.785,0.000,0.00,stop
541.993,NaN,NaN,1.785,0.000,0.00,stop
542.043,NaN,NaN,1.785,0.000,0.00,stop
542.093,NaN,NaN,1.785,0.000,0.00,stop
542.143,NaN,NaN,1.785,0.000,0.00,stop
542.193,NaN,NaN,1.785,0.000,0.00,stop
542.243,NaN,NaN,1.785,0.000,0.00,stop
542.293,NaN,NaN,1.785,0.000,0.00,stop
542.343,NaN,NaN,1.785,0.000,0.00,stop
542.393,NaN,NaN,1.785,0.000,0.00,stop
542.443,NaN,NaN,1.785,0.000,0.00,stop
542.493,NaN,NaN,1.785,0.000,0.00,stop
542.543,NaN,NaN,1.785,0.000,0.00,stop
542.593,NaN,NaN,1.785,0.000,0.00,stop
542.643,NaN,NaN,1.785,0.000,0.00,stop
542.693,NaN,NaN,1.785,0.000,0.00,stop
542.743,NaN,NaN,1.785,0.000,0.00,stop
542.793,NaN,NaN,1.785,0.000,0.00,stop
542.843,NaN,NaN,1.785,0.000,0.00,stop
542.893,NaN,NaN,1.785,0.000,0.00,stop
542.943,NaN,NaN,1.785,0.000,0.00,stop
542.993,NaN,NaN,1.785,0.000,0.00,stop
543.043,NaN,NaN,1.785,0.000,0.00,stop
543.093,NaN,NaN,1.785,0.000,0.00,stop
543.143,NaN,NaN,1.785,0.000,0.00,stop
543.193,NaN,NaN,1.785,0.000,0.00,stop
543.243,NaN,NaN,1.785,0.000,0.00,stop
